,Model,Scenario,Region,Variable,Unit,year,value
3052,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Liquids,EJ/yr,2035,0.2865394
3053,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Liquids,EJ/yr,2040,0.248991654
3054,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Liquids,EJ/yr,2045,0.428990069
3055,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Liquids,EJ/yr,2050,0.611501656
3056,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2005,1.60206618
3057,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2010,1.45622605
3058,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2015,1.46656503
3059,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2020,1.609957221
3060,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2025,1.674120406
3061,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2030,1.853824886
3062,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2035,2.010741247
3063,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2040,2.115851908
3064,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2045,2.22418989
3065,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Biomass Solids,EJ/yr,2050,2.272407178
3066,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2005,0.0727872
3067,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2010,0.04687505
3068,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2015,0.04687505
3069,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2020,0.05208862
3070,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2025,0.058490487
3071,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2030,0.061881551
3072,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2035,0.065277364
3073,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2040,0.069260777
3074,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2045,0.073235878
3075,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement,EJ/yr,2050,0.076891405
3076,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2005,0.000100658
3077,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2010,4.37E-05
3078,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2015,5.82E-05
3079,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2020,3.72E-05
3080,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2025,6.19E-05
3081,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2030,7.37E-05
3082,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2035,9.06E-05
3083,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2040,0.000117038
3084,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2045,0.000167988
3085,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Biogas,EJ/yr,2050,0.000254286
3086,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2005,0.0591755
3087,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2010,0.0380417
3088,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2015,0.0380417
3089,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2020,0.04074551
3090,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2025,0.045394867
3091,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2030,0.048043591
3092,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2035,0.050984934
3093,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2040,0.054687397
3094,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2045,0.058748381
3095,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Electricity,EJ/yr,2050,0.063052619
3096,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2005,0.013474975
3097,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2010,0.008766903
3098,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2015,0.008754495
3099,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2020,0.011305934
3100,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2025,0.013033743
3101,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2030,0.013764258
3102,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2035,0.014201804
3103,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2040,0.014456342
3104,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2045,0.014319509
3105,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Gas,EJ/yr,2050,0.0135845
3106,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Synthetic Gas,EJ/yr,2005,3.61E-05
3107,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Synthetic Gas,EJ/yr,2010,2.28E-05
3108,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Cement|Synthetic Gas,EJ/yr,2015,2.06E-05
3109,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2005,2.5150984
3110,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2010,2.9360133
3111,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2015,2.9812397
3112,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2020,3.096688665
3113,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2025,3.250565531
3114,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2030,3.352320416
3115,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2035,3.412826026
3116,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2040,3.447375261
3117,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2045,3.48056566
3118,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals,EJ/yr,2050,3.52392307
3119,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2005,0.374322
3120,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2010,0.361316
3121,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2015,0.408392
3122,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2020,0.4376602
3123,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2025,0.551424926
3124,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2030,0.589817576
3125,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2035,0.601710318
3126,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2040,0.605764991
3127,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2045,0.615628025
3128,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia,EJ/yr,2050,0.631800766
3129,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2005,0.002768109
3130,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2010,0.001786324
3131,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2015,0.002692744
3132,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2020,0.001434385
3133,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2025,0.002597227
3134,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2030,0.003109514
3135,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2035,0.003715739
3136,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2040,0.004617589
3137,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2045,0.006666765
3138,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Biogas,EJ/yr,2050,0.010656319
3139,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2005,0.370562051
3140,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2010,0.358598076
3141,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2015,0.404746288
3142,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2020,0.436225815
3143,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2025,0.547083159
3144,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2030,0.580717682
3145,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2035,0.582287959
3146,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2040,0.570354602
3147,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2045,0.568281872
3148,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Gas,EJ/yr,2050,0.569283343
3149,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2005,0
3150,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2010,0
3151,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2015,0
3152,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2020,0
3153,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2025,0.00174454
3154,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2030,0.00599038
3155,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2035,0.01570662
3156,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2040,0.0307928
3157,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2045,0.040679388
3158,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Hydrogen,EJ/yr,2050,0.051861104
3159,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Synthetic Gas,EJ/yr,2005,0.00099184
3160,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Synthetic Gas,EJ/yr,2010,0.0009316
3161,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Ammonia|Synthetic Gas,EJ/yr,2015,0.000952968
3162,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2005,0.010339917
3163,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2010,0.009663451
3164,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2015,0.015270886
3165,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2020,0.007925907
3166,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2025,0.012033398
3167,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2030,0.014029079
3168,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2035,0.016919483
3169,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2040,0.021381362
3170,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2045,0.030907292
3171,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biogas,EJ/yr,2050,0.048952012
3172,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2005,0.003075398
3173,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2010,0.009289863
3174,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2015,0.004950159
3175,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2020,0.005257256
3176,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2025,0.005198088
3177,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2030,0.004926587
3178,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2035,0.004466096
3179,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2040,0.003833178
3180,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2045,0.006760919
3181,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Biomass Liquids,EJ/yr,2050,0.010195104
3182,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2005,0.518855
3183,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2010,0.453553
3184,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2015,0.410437
3185,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2020,0.4201508
3186,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2025,0.4424977
3187,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2030,0.4428896
3188,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2035,0.4417505
3189,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2040,0.4475329
3190,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2045,0.46093509
3191,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,2050,0.48425541
3192,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2005,1.384187191
3193,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2010,1.939902886
3194,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2015,2.295366715
3195,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2020,2.410430493
3196,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2025,2.534729708
3197,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2030,2.620002267
3198,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2035,2.651426965
3199,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2040,2.640979769
3200,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2045,2.634569045
3201,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Gas,EJ/yr,2050,2.61512123
3202,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2005,0
3203,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2010,0
3204,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2015,0
3205,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2020,0
3206,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2025,0.00174454
3207,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2030,0.00599038
3208,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2035,0.01570662
3209,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2040,0.0307928
3210,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2045,0.040679388
3211,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,2050,0.051861104
3212,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2005,0.356836602
3213,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2010,0.331283137
3214,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2015,0.107569841
3215,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2020,0.106148594
3216,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2025,0.106661265
3217,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2030,0.106006741
3218,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2035,0.10606175
3219,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2040,0.10824665
3220,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2045,0.107821848
3221,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Oil,EJ/yr,2050,0.11015598
3222,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2005,0.20683
3223,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2010,0.178993
3224,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2015,0.134078
3225,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2020,0.13834262
3226,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2025,0.139221431
3227,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2030,0.149678304
3228,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2035,0.167332557
3229,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2040,0.185238703
3230,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2045,0.18598143
3231,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids,EJ/yr,2050,0.185303158
3232,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2005,0.0312694
3233,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2010,0.0082883
3234,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2015,0.0081627
3235,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2020,0.008432995
3236,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2025,0.008479401
3237,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2030,0.008797458
3238,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2035,0.009162055
3239,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2040,0.009369899
3240,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2045,0.009262761
3241,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Bioenergy,EJ/yr,2050,0.009159495
3242,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2005,0.20683
3243,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2010,0.178993
3244,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2015,0.134078
3245,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2020,0.13834262
3246,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2025,0.139221431
3247,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2030,0.149678304
3248,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2035,0.167332557
3249,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2040,0.185238703
3250,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2045,0.18598143
3251,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Solids|Fossil,EJ/yr,2050,0.185303158
3252,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Synthetic Gas,EJ/yr,2005,0.003704893
3253,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Synthetic Gas,EJ/yr,2010,0.005039663
3254,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Synthetic Gas,EJ/yr,2015,0.005404399
3255,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Synthetic Liquids,EJ/yr,2045,0.003647888
3256,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Chemicals|Synthetic Liquids,EJ/yr,2050,0.008919578
3257,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2005,1.8474898
3258,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2010,1.54396386
3259,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2015,1.28095917
3260,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2020,1.34694164
3261,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2025,1.541852161
3262,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2030,1.587423845
3263,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2035,1.634237661
3264,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2040,1.692517222
3265,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2045,1.68696731
3266,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Coal,EJ/yr,2050,1.69115498
3267,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2005,3.73351187
3268,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2010,3.50512294
3269,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2015,3.40593428
3270,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2020,3.27770908
3271,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2025,3.781494238
3272,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2030,3.592748266
3273,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2035,3.495877311
3274,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2040,3.64151035
3275,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2045,3.733724578
3276,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Electricity,EJ/yr,2050,4.085209256
3277,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2005,6.757316178
3278,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2010,6.809501747
3279,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2015,7.686206
3280,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2020,8.463882524
3281,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2025,8.984861178
3282,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2030,9.843742996
3283,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2035,10.55548955
3284,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2040,10.95446455
3285,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2045,11.09752997
3286,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Gas,EJ/yr,2050,10.98847169
3287,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Hydrogen,EJ/yr,2005,0
3288,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Hydrogen,EJ/yr,2010,0
3289,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Hydrogen,EJ/yr,2015,0
3290,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Hydrogen,EJ/yr,2020,0.000720204
3291,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Hydrogen,EJ/yr,2025,0.016952954
3292,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Hydrogen,EJ/yr,2030,0.057732045
3293,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Hydrogen,EJ/yr,2035,0.109535324
3294,GCAM 7.0,WM_092524,USA,Final Energy|Industry|Hydrogen,EJ/yr,2040,0.157937775
