"","Model","Scenario","Region","Variable","Unit","year","value"
"6165","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2020,23.740035286816
"6166","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2025,22.7836481472097
"6167","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2030,22.8296652570301
"6168","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2035,25.7448381002699
"6169","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2040,27.6548517900893
"6170","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2045,28.4182296553498
"6171","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2050,29.1179728132353
"6172","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping|Indirect","Mt CO2/yr",2035,0.0138170120324471
"6173","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping|Indirect","Mt CO2/yr",2040,0.0206918309411105
"6174","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping|Indirect","Mt CO2/yr",2045,0.0489563043219314
"6175","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping|Indirect","Mt CO2/yr",2050,0.0987285774272623
"6176","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",1990,0
"6177","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2005,4.03569029931012
"6178","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2010,3.82792515581595
"6179","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2015,4.39524242592634
"6180","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2020,6.10083081402748
"6181","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2025,36.2654206010277
"6182","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2030,88.163397634054
"6183","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2035,89.5908922663703
"6184","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2040,100.924594641985
"6185","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2045,108.637246308955
"6186","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2050,112.396231493881
"6187","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2005,1309.96419214342
"6188","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2010,1216.95818475795
"6189","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2015,1235.34708866412
"6190","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2020,1189.69724880847
"6191","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2025,1065.87781930031
"6192","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2030,852.535506241211
"6193","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2035,651.041667531304
"6194","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2040,511.952120080694
"6195","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2045,456.426516417185
"6196","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2050,414.318834963744
"6197","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",1975,122.1066111006
"6198","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",1990,182.874077890857
"6199","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2005,200.77161383861
"6200","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2010,165.524875269215
"6201","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2015,176.742944786023
"6202","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2020,189.384552836253
"6203","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2025,191.776964151206
"6204","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2030,192.712641250606
"6205","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2035,192.066104986607
"6206","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2040,201.393305767748
"6207","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2045,200.544812160346
"6208","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2050,194.034283272705
"6209","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation|Indirect","Mt CO2/yr",2035,0.35023876986869
"6210","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation|Indirect","Mt CO2/yr",2040,0.660766101159958
"6211","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation|Indirect","Mt CO2/yr",2045,1.39855250428066
"6212","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation|Indirect","Mt CO2/yr",2050,2.75800225514546
"6213","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",1990,0
"6214","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2005,4.03569029931012
"6215","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2010,3.82792515581595
"6216","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2015,4.39524242592634
"6217","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2020,6.10083081402748
"6218","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2025,31.4302044112833
"6219","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2030,67.1398260791783
"6220","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2035,65.9722061388077
"6221","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2040,75.1237028034303
"6222","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2045,78.4776777070502
"6223","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2050,78.8946909928479
"6224","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",1975,0.963845754289
"6225","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",1990,1.12374505551225
"6226","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2005,1.49778946398208
"6227","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2010,1.42850932075054
"6228","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2015,1.43372067180523
"6229","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2020,1.4947895388176
"6230","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2025,1.52518575995891
"6231","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2030,1.56411088733689
"6232","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2035,1.63203236168114
"6233","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2040,1.70044248979167
"6234","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2045,1.70540508701962
"6235","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2050,1.71098841012616
"6236","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",1990,0
"6237","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2005,4.03569029931012
"6238","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2010,3.82792515581595
"6239","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2015,4.39524242592634
"6240","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2020,3.42162270709827
"6241","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2025,2.74339792202341
"6242","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2030,2.14872517972339
"6243","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2035,1.32998864417216
"6244","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2040,1.27047757695782
"6245","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2045,1.2759171349913
"6246","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2050,1.28323436069256
"6247","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2020,2.67920810692921
"6248","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2025,28.6868064892599
"6249","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2030,64.9911008994549
"6250","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2035,64.2919787247669
"6251","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2040,73.1924591253126
"6252","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2045,75.8032080677782
"6253","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2050,74.8534543770099
"6254","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",1975,313.02589951846
"6255","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",1990,645.464136304635
"6256","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2005,649.950451740164
"6257","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2010,656.938356642086
"6258","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2015,668.088185781127
"6259","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2020,700.876464165518
"6260","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2025,704.465785077381
"6261","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2030,720.121542336641
"6262","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2035,742.345588511141
"6263","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2040,791.681885172294
"6264","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2045,827.879358450655
"6265","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2050,844.212889312663
"6266","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",1975,1080.75812993555
"6267","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",1990,2039.69250088958
"6268","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2005,2411.79814147143
"6269","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2010,2198.37196079256
"6270","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2015,2232.85908606966
"6271","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2020,2171.04041630859
"6272","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2025,2076.98941009389
"6273","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2030,1831.14863255201
"6274","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2035,1538.42636532093
"6275","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2040,1369.34217672281
"6276","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2045,1242.02733332518
"6277","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Oil","Mt CO2/yr",2050,1145.48380799302
"6278","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2005,2667.17297159742
"6279","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2010,2485.22134189118
"6280","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2015,2148.5535291757
"6281","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2020,1571.74281439582
"6282","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2025,1297.47200708822
"6283","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2030,1074.08159816177
"6284","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2035,723.712427959606
"6285","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2040,662.086271360576
"6286","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2045,633.519292067964
"6287","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply","Mt CO2/yr",2050,606.918156986061
"6288","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2005,1.53889492503917
"6289","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2010,4.10206426573185
"6290","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2015,4.79208565215355
"6291","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2020,3.60646382813004
"6292","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2025,2.57005011163383
"6293","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2030,1.65831122056128
"6294","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2035,0.768218162681617
"6295","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2040,0.542339083740316
"6296","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2045,0.556046597738096
"6297","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Biomass Liquids|Indirect","Mt CO2/yr",2050,0.560090856757085
"6298","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2005,2478.91733527888
"6299","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2010,2331.14836965974
"6300","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2015,1934.96402004243
"6301","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2020,1363.78643403251
"6302","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,1089.09080087889
"6303","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,879.5505756116
"6304","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,545.766694265085
"6305","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2040,492.305843703774
"6306","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2045,479.621409523657
"6307","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2050,467.451493816722
"6308","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2005,34.1058446583716
"6309","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2010,38.8071630115257
"6310","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2015,38.9939590705193
"6311","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2020,37.769310301091
"6312","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2025,35.8750692845981
"6313","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2030,35.7146505959224
"6314","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2035,35.822475903046
"6315","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2040,36.5130517424378
"6316","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2045,36.655618922448
"6317","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Gases","Mt CO2/yr",2050,36.3953366804127
"6318","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2005,0
"6319","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2010,0
"6320","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2015,0
"6321","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2020,0.46032443311172
"6322","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2025,8.40387248154749
"6323","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2030,10.4019798904097
"6324","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2035,12.4950583418497
"6325","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2040,14.3188567351594
"6326","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2045,12.6172748139047
"6327","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",2050,12.5398323286615
"6328","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen|Indirect","Mt CO2/yr",2020,0.15885014821921
"6329","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen|Indirect","Mt CO2/yr",2025,3.0078536239076
"6330","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen|Indirect","Mt CO2/yr",2030,15.6872282703786
"6331","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen|Indirect","Mt CO2/yr",2035,18.5841281316509
"6332","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen|Indirect","Mt CO2/yr",2040,21.9050617782113
"6333","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen|Indirect","Mt CO2/yr",2045,28.1556470523908
"6334","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Hydrogen|Indirect","Mt CO2/yr",2050,31.2790405679569
"6335","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",1990,0
"6336","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2005,25.4960500183708
"6337","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2010,31.9802571443608
"6338","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2015,28.6919685368005
"6339","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2020,19.8141863670707
"6340","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2025,17.1703560640667
"6341","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2030,25.1500004951883
"6342","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2035,23.2986554542637
"6343","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2040,25.6727080157647
"6344","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2045,31.4164737827821
"6345","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Indirect","Mt CO2/yr",2050,34.0975307711847
"6346","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Liquids","Mt CO2/yr",2005,154.150268326636
"6347","GCAM 7.0","WM_IRAEGU_072524","USA","Emissions|CO2|Energy|Supply|Liquids","Mt CO2/yr",2010,115.26595588655
